what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749117546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749124629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749272015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749276217
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749278504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749295743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749360206
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749361903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749372409
opened,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1348749375227
activated,perspective,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.GitRepositoryExploring",1348749375236
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1348749375263
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749375321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749376603
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1348749391322
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1348749391338
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1348749491459
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1348749491466
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348749495428
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1348749516935
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749517433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749627907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749632573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749637209
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1348749798126
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimpleFetch",1348749813182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749813478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749814228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749814280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749815795
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1348749820748
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749821025
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1348749821542
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749825060
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348749864372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348749867123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750021155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750023390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750025792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750026937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750027753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750030386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750034260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750036424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750190891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750193531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1348750364091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750510932
failed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1348750510952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750513302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750906893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750907500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750943039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348750950725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753510303
started,bundle,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor",1348753519440
started,bundle,org.maven.ide.eclipse.refactoring,0.12.1.20110112-1712,"org.maven.ide.eclipse.refactoring",1348753519446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753522467
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753560164
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1348753560290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753564897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753725346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753728263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753729255
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753729331
stopped,bundle,org.eclipse.mylyn.ide.ant,3.7.1.v20120425-0100,"org.eclipse.mylyn.ide.ant",1348753729582
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1348753729583
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1348753729583
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1348753729584
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1348753729584
stopped,bundle,org.maven.ide.eclipse.launching,0.12.1.20110112-1712,"org.maven.ide.eclipse.launching",1348753729584
stopped,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1348753729584
stopped,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1348753729585
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1348753729585
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1348753729586
stopped,bundle,tk.eclipse.plugin.htmleditor,2.1.0,"tk.eclipse.plugin.htmleditor",1348753729588
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1348753729588
stopped,bundle,org.maven.ide.eclipse.jdt,0.12.1.20110112-1712,"org.maven.ide.eclipse.jdt",1348753729589
stopped,bundle,org.maven.ide.eclipse.refactoring,0.12.1.20110112-1712,"org.maven.ide.eclipse.refactoring",1348753729589
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1348753729593
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1348753756243
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1348753756244
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1348753756245
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1348753756245
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1348753756247
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1348753756247
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1348753756248
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1348753756248
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1348753756249
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1348753756249
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1348753756250
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1348753756250
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1348753756250
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1348753756251
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1348753756251
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1348753756252
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1348753756252
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1348753756252
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1348753756267
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1348753756272
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1348753756273
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1348753756273
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1348753756274
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1348753756274
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1348753756274
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1348753756275
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1348753756275
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1348753756276
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1348753756276
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1348753756277
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1348753756277
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1348753756277
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1348753756278
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1348753756278
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1348753756279
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1348753756279
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1348753756279
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1348753756280
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1348753756280
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1348753756281
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1348753756281
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1348753756282
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1348753756282
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1348753756282
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1348753756284
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1348753756285
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1348753756285
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1348753756286
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1348753756286
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1348753756286
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1348753756299
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1348753756299
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1348753756300
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1348753756300
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1348753756301
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1348753756301
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1348753756303
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1348753756303
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1348753756304
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1348753756304
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1348753756305
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1348753756305
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1348753756306
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1348753756307
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1348753756307
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1348753756308
started,bundle,org.maven.ide.eclipse,0.12.1.20110112-1712,"org.maven.ide.eclipse",1348753756308
started,bundle,org.maven.ide.eclipse.jdt,0.12.1.20110112-1712,"org.maven.ide.eclipse.jdt",1348753756308
started,bundle,org.maven.ide.eclipse.maven_model_edit,0.12.1.20110112-1712,"org.maven.ide.eclipse.maven_model_edit",1348753756312
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1348753756313
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1348753756322
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1348753756323
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.core",1348753756323
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1348753756324
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1348753756324
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1348753756324
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1348753756325
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1348753756325
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1348753756325
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1348753756326
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1348753756326
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1348753756327
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1348753756327
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1348753756328
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1348753756328
os,sysinfo,,,"win32",1348753756330
arch,sysinfo,,,"x86",1348753756330
ws,sysinfo,,,"win32",1348753756330
locale,sysinfo,,,"en_US",1348753756330
processors,sysinfo,,,"4",1348753756330
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348753756330
java.runtime.version,sysinfo,,,"1.7.0_07-b10",1348753756330
java.specification.name,sysinfo,,,"Java Platform API Specification",1348753756330
java.specification.vendor,sysinfo,,,"Oracle Corporation",1348753756330
java.specification.version,sysinfo,,,"1.7",1348753756330
java.vendor,sysinfo,,,"Oracle Corporation",1348753756330
java.version,sysinfo,,,"1.7.0_07",1348753756330
java.vm.info,sysinfo,,,"mixed mode, sharing",1348753756330
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348753756330
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348753756330
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1348753756330
java.vm.specification.version,sysinfo,,,"1.7",1348753756330
java.vm.vendor,sysinfo,,,"Oracle Corporation",1348753756330
java.vm.version,sysinfo,,,"23.3-b01",1348753756330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753757177
error,log,,,"Unable to update index for public-mirror|http://nexus.howden.press.net/nexus/content/groups/public",1348753759060
started,bundle,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor",1348753759090
started,bundle,org.maven.ide.eclipse.refactoring,0.12.1.20110112-1712,"org.maven.ide.eclipse.refactoring",1348753759099
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1348753759123
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1348753759124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753772989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753777578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753783656
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1348753790579
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1348753790583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753791104
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348753791779
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348753791806
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1348753792258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753795550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753807019
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348753807042
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753811152
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348753813374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753813412
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1348753813429
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1348753813429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753816406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753860542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1348753860556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1348753860556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753867001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753869565
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348753869649
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348753869669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348753877237
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1348753877437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753878503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753878965
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348753880120
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348753880120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348753882709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348755352590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348755353331
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348755587016
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1348755591898
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1348755591900
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1348755593859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348755594312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348755676239
