what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1348472085446
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1348472085449
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1348472085455
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1348472085456
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1348472085458
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1348472085492
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1348472085493
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1348472085494
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1348472085518
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1348472085534
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1348472085553
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1348472085651
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1348472085728
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1348472085733
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1348472085778
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1348472085782
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1348472085828
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1348472085829
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1348472085835
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1348472085836
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1348472085861
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1348472085918
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1348472085940
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1348472085945
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1348472085946
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1348472085957
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1348472086020
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1348472086092
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1348472086103
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1348472086111
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1348472086114
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1348472086115
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1348472086250
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1348472086251
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1348472086259
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1348472086260
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1348472086260
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1348472086457
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1348472086568
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1348472086575
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1348472086597
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1348472086714
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1348472086723
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1348472086764
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1348472086777
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1348472086778
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1348472086795
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1348472086795
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1348472086795
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1348472086808
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1348472086831
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1348472086846
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1348472086847
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1348472086848
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1348472086878
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1348472086909
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1348472086976
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1348472086977
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1348472086977
started,bundle,org.maven.ide.eclipse,0.12.1.20110112-1712,"org.maven.ide.eclipse",1348472086977
started,bundle,org.maven.ide.eclipse.jdt,0.12.1.20110112-1712,"org.maven.ide.eclipse.jdt",1348472086978
started,bundle,org.maven.ide.eclipse.maven_model_edit,0.12.1.20110112-1712,"org.maven.ide.eclipse.maven_model_edit",1348472086978
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1348472087117
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1348472087129
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1348472087129
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.core",1348472087224
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1348472087227
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1348472087246
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1348472087246
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1348472087275
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1348472087298
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1348472087326
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1348472087344
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1348472087361
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1348472087409
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1348472087415
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1348472087443
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1348472087522
os,sysinfo,,,"win32",1348472087525
arch,sysinfo,,,"x86",1348472087525
ws,sysinfo,,,"win32",1348472087525
locale,sysinfo,,,"en_US",1348472087525
processors,sysinfo,,,"4",1348472087526
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348472087526
java.runtime.version,sysinfo,,,"1.7.0_07-b10",1348472087526
java.specification.name,sysinfo,,,"Java Platform API Specification",1348472087526
java.specification.vendor,sysinfo,,,"Oracle Corporation",1348472087526
java.specification.version,sysinfo,,,"1.7",1348472087526
java.vendor,sysinfo,,,"Oracle Corporation",1348472087526
java.version,sysinfo,,,"1.7.0_07",1348472087526
java.vm.info,sysinfo,,,"mixed mode, sharing",1348472087526
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348472087526
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348472087526
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1348472087526
java.vm.specification.version,sysinfo,,,"1.7",1348472087526
java.vm.vendor,sysinfo,,,"Oracle Corporation",1348472087526
java.vm.version,sysinfo,,,"23.3-b01",1348472087526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348472088289
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1348472089107
error,log,,,"Unable to update index for public-mirror|http://nexus.howden.press.net/nexus/content/groups/public",1348472102558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348474672255
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1348474672275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348474685620
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348474766926
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348474766958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348474770282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348477966789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348477976363
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348477979274
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1348477979369
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1348477979672
opened,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1348477979812
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1348477979873
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1348477979874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1348477979874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348477979899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348477981411
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348477981434
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1348477982508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348477993187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348478004501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1348478014335
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348478015344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478035725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478035744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478040438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478044773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1348478057896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348478058618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1348478064183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348478065375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478097725
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesViewClone",1348478097737
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478098055
error,log,,,"Widget is disposed",1348478098481
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478098494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478105972
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478109791
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesViewImportProjects",1348478109799
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348478111526
started,bundle,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor",1348478112963
started,bundle,org.maven.ide.eclipse.refactoring,0.12.1.20110112-1712,"org.maven.ide.eclipse.refactoring",1348478112993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478113491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478115711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1348478115721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1348478115721
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1348478116486
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesViewCopyPath",1348478118981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478120588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478128851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478129379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478154687
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348478154723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1348478157524
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.AddToIndex",1348478166236
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.AddToIndex",1348478170085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478176531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478178735
started,bundle,org.eclipse.egit.mylyn.ui,1.3.0.201202151440-r,"org.eclipse.egit.mylyn.ui",1348478179043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478179182
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478193103
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1348478193113
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1348478199480
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478199750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478208810
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1348478208972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478209069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478215030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478220315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478220373
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478226899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478237835
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1348478242184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478244951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348478256513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1348478261861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348478262766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478299920
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesViewClone",1348478299934
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478300239
error,log,,,"Widget is disposed",1348478301136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478301143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478305863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478307946
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesViewImportProjects",1348478307953
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348478309151
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1348478323133
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1348478346363
started,bundle,org.maven.ide.eclipse.editor.xml,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor.xml",1348478346461
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1348478346694
error,log,,,"Build errors for DummyRepositoryGIT",1348478348328
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1348478360455
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1348478360491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1348478367974
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1348478368007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1348478369498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348478391004
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348478392418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478397257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478404755
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1348478404761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478405100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478405135
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1348478411850
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1348478411879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348478430254
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348478434148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478436598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478453059
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Commit",1348478453069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478453387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478453438
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1348478463331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478463605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478467254
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Pull",1348478475214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478475488
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478477053
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1348478478733
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348478480827
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Pull",1348478483809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478484151
error,log,,,"The current branch is not configured for pull",1348478484196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478491773
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1348478495898
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478496171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478497079
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478497396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478498989
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Pull",1348478503163
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478503450
error,log,,,"The current branch is not configured for pull",1348478503473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478506580
activated,view,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.RepositoriesView",1348478507656
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Pull",1348478515226
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478515504
error,log,,,"The current branch is not configured for pull",1348478515527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478517086
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Pull",1348478519392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478519662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478521013
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348478524909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348478528308
